FID,AREA,GRID_CODE,SQFT,ACRES,SQMI
34336,6724,6,6724,0.1543618,0.0002411903
34337,6724,4,6724,0.1543618,0.0002411903
34338,6724,11,6724,0.1543618,0.0002411903
34339,33620,4,33620,0.771809,0.001205952
34340,6724,4,6724,0.1543618,0.0002411903
34341,100860,3,100860,2.315427,0.003617855
34342,20172,3,20172,0.4630854,0.0007235709
34343,20172,5,20172,0.4630854,0.0007235709
34344,732916,5,732916,16.82544,0.02628975
34345,1257390,5,1257390,28.8657,0.0451026
34346,67240,3,67240,1.543618,0.002411903
34347,121032,14,121032,2.778512,0.004341425
34348,67240,3,67240,1.543618,0.002411903
34349,40344,3,40344,0.9261708,0.001447142
34350,13448,6,13448,0.3087236,0.0004823806
34351,26896,3,26896,0.6174472,0.0009647612
34352,20172,5,20172,0.4630854,0.0007235709
34353,6724,4,6724,0.1543618,0.0002411903
34354,13448,3,13448,0.3087236,0.0004823806
34355,6724,6,6724,0.1543618,0.0002411903
34356,33620,5,33620,0.771809,0.001205952
34357,20172,11,20172,0.4630854,0.0007235709
34358,40344,5,40344,0.9261708,0.001447142
34359,26896,4,26896,0.6174472,0.0009647612
34360,13448,3,13448,0.3087236,0.0004823806
34361,6724,7,6724,0.1543618,0.0002411903
34362,127756,3,127756,2.932874,0.004582616
34363,463956,6,463956,10.65096,0.01664213
34364,6724,2,6724,0.1543618,0.0002411903
34365,867396,3,867396,19.91267,0.03111355
34366,134480,3,134480,3.087236,0.004823806
34367,87412,14,87412,2.006703,0.003135473
34368,248788,7,248788,5.711387,0.008924042
34369,6724,6,6724,0.1543618,0.0002411903
34370,40344,8,40344,0.9261708,0.001447142
34371,6724,3,6724,0.1543618,0.0002411903
34372,6724,13,6724,0.1543618,0.0002411903
34373,67240,14,67240,1.543618,0.002411903
34374,13448,5,13448,0.3087236,0.0004823806
34375,6724,5,6724,0.1543618,0.0002411903
34376,6724,11,6724,0.1543618,0.0002411903
34377,20172,3,20172,0.4630854,0.0007235709
34378,40344,11,40344,0.9261708,0.001447142
34379,40344,14,40344,0.9261708,0.001447142
34380,6724,4,6724,0.1543618,0.0002411903
34381,47068,3,47068,1.080533,0.001688333
34382,6724,14,6724,0.1543618,0.0002411903
34383,6724,6,6724,0.1543618,0.0002411903
34384,6724,6,6724,0.1543618,0.0002411903
34385,20172,4,20172,0.4630854,0.0007235709
34386,201720,4,201720,4.630854,0.00723571
34387,20172,6,20172,0.4630854,0.0007235709
34388,67240,6,67240,1.543618,0.002411903
34389,114308,7,114308,2.624151,0.004100236
34390,6724,5,6724,0.1543618,0.0002411903
34391,13448,2,13448,0.3087236,0.0004823806
34392,6724,6,6724,0.1543618,0.0002411903
34393,6724,3,6724,0.1543618,0.0002411903
34394,161376,4,161376,3.704683,0.005788567
34395,26896,6,26896,0.6174472,0.0009647612
34396,33620,3,33620,0.771809,0.001205952
34397,80688,3,80688,1.852342,0.002894284
34398,894292,6,894292,20.53012,0.03207831
34399,6724,6,6724,0.1543618,0.0002411903
34400,67240,6,67240,1.543618,0.002411903
34401,13448,4,13448,0.3087236,0.0004823806
34402,174824,4,174824,4.013407,0.006270948
34403,94136,11,94136,2.161065,0.003376664
34404,658952,6,658952,15.12746,0.02363666
34405,181548,3,181548,4.167768,0.006512138
34406,67240,14,67240,1.543618,0.002411903
34407,67240,11,67240,1.543618,0.002411903
34408,53792,3,53792,1.234894,0.001929522
34409,262236,14,262236,6.02011,0.009406422
34410,33620,10,33620,0.771809,0.001205952
34411,1203596,12,1203596,27.63076,0.04317306
34412,2911492,3,2911492,66.83866,0.1044354
34413,215168,4,215168,4.939578,0.00771809
34414,26896,14,26896,0.6174472,0.0009647612
34415,13448,14,13448,0.3087236,0.0004823806
34416,981704,3,981704,22.53682,0.03521378
34417,457232,3,457232,10.4966,0.01640094
34418,6724,8,6724,0.1543618,0.0002411903
34419,181548,11,181548,4.167768,0.006512138
34420,20172,3,20172,0.4630854,0.0007235709
34421,87412,4,87412,2.006703,0.003135473
34422,73964,4,73964,1.69798,0.002653094
34423,73964,2,73964,1.69798,0.002653094
34424,988428,3,988428,22.69118,0.03545497
34425,114308,4,114308,2.624151,0.004100236
34426,73964,4,73964,1.69798,0.002653094
34427,80688,2,80688,1.852342,0.002894284
34428,33620,2,33620,0.771809,0.001205952
34429,67240,3,67240,1.543618,0.002411903
34430,26896,3,26896,0.6174472,0.0009647612
34431,60516,4,60516,1.389256,0.002170712
34432,6724,6,6724,0.1543618,0.0002411903
34433,127756,6,127756,2.932874,0.004582616
34434,40344,3,40344,0.9261708,0.001447142
34435,20172,4,20172,0.4630854,0.0007235709
34436,242064,4,242064,5.557025,0.008682852
34437,26896,6,26896,0.6174472,0.0009647612
34438,1748240,6,1748240,40.1341,0.0627095
34439,40344,4,40344,0.9261708,0.001447142
34440,100860,5,100860,2.315427,0.003617855
34441,6724,5,6724,0.1543618,0.0002411903
34442,20172,3,20172,0.4630854,0.0007235709
34443,13448,4,13448,0.3087236,0.0004823806
34444,26896,4,26896,0.6174472,0.0009647612
34445,100860,4,100860,2.315427,0.003617855
34446,127756,8,127756,2.932874,0.004582616
34447,6724,6,6724,0.1543618,0.0002411903
34448,6724,3,6724,0.1543618,0.0002411903
34449,20172,14,20172,0.4630854,0.0007235709
34450,13448,2,13448,0.3087236,0.0004823806
34451,67240,5,67240,1.543618,0.002411903
34452,6724,4,6724,0.1543618,0.0002411903
34453,1828928,3,1828928,41.98641,0.06560376
34454,47068,3,47068,1.080533,0.001688333
34455,20172,3,20172,0.4630854,0.0007235709
34456,1687724,6,1687724,38.74481,0.06053877
34457,33620,4,33620,0.771809,0.001205952
34458,107584,6,107584,2.469789,0.003859045
34459,67240,14,67240,1.543618,0.002411903
34460,13448,6,13448,0.3087236,0.0004823806
34461,316028,6,316028,7.255004,0.01133594
34462,60516,4,60516,1.389256,0.002170712
34463,6724,5,6724,0.1543618,0.0002411903
34464,168100,14,168100,3.859045,0.006029758
34465,33620,4,33620,0.771809,0.001205952
34466,2017200,3,2017200,46.30854,0.0723571
34467,20172,6,20172,0.4630854,0.0007235709
34468,154652,3,154652,3.550321,0.005547376
34469,121032,14,121032,2.778512,0.004341425
34470,47068,5,47068,1.080533,0.001688333
34471,262236,6,262236,6.02011,0.009406422
34472,47068,4,47068,1.080533,0.001688333
34473,60516,14,60516,1.389256,0.002170712
34474,67240,6,67240,1.543618,0.002411903
34475,73964,4,73964,1.69798,0.002653094
34476,6724,2,6724,0.1543618,0.0002411903
34477,242064,8,242064,5.557025,0.008682852
34478,47068,3,47068,1.080533,0.001688333
34479,6724,3,6724,0.1543618,0.0002411903
34480,94136,6,94136,2.161065,0.003376664
34481,13448,4,13448,0.3087236,0.0004823806
34482,47068,3,47068,1.080533,0.001688333
34483,6724,14,6724,0.1543618,0.0002411903
34484,9924620,3,9924620,227.838,0.355997
34485,13448,3,13448,0.3087236,0.0004823806
34486,7887250,3,7887250,181.066,0.282916
34487,20172,6,20172,0.4630854,0.0007235709
34488,181548,4,181548,4.167768,0.006512138
34489,121032,7,121032,2.778512,0.004341425
34490,80688,4,80688,1.852342,0.002894284
34491,356372,14,356372,8.181175,0.01278309
34492,6724,14,6724,0.1543618,0.0002411903
34493,6724,6,6724,0.1543618,0.0002411903
34494,33620,6,33620,0.771809,0.001205952
34495,6724,2,6724,0.1543618,0.0002411903
34496,40344,6,40344,0.9261708,0.001447142
34497,6724,4,6724,0.1543618,0.0002411903
34498,33620,4,33620,0.771809,0.001205952
34499,6724,3,6724,0.1543618,0.0002411903
34500,13448,5,13448,0.3087236,0.0004823806
34501,73964,4,73964,1.69798,0.002653094
34502,1970130,3,1970130,45.228,0.0706688
34503,6724,3,6724,0.1543618,0.0002411903
34504,26896,6,26896,0.6174472,0.0009647612
34505,6724,6,6724,0.1543618,0.0002411903
34506,33620,8,33620,0.771809,0.001205952
34507,40344,3,40344,0.9261708,0.001447142
34508,1815480,5,1815480,41.67768,0.06512138
34509,47068,6,47068,1.080533,0.001688333
34510,1217044,5,1217044,27.93949,0.04365545
34511,6724,3,6724,0.1543618,0.0002411903
34512,100860,10,100860,2.315427,0.003617855
34513,73964,4,73964,1.69798,0.002653094
34514,20172,4,20172,0.4630854,0.0007235709
34515,141204,6,141204,3.241598,0.005064997
34516,396716,4,396716,9.107347,0.01423023
34517,20172,6,20172,0.4630854,0.0007235709
34518,2023924,7,2023924,46.4629,0.07259828
34519,658952,3,658952,15.12746,0.02363666
34520,87412,7,87412,2.006703,0.003135473
34521,87412,2,87412,2.006703,0.003135473
34522,60516,14,60516,1.389256,0.002170712
34523,6724,5,6724,0.1543618,0.0002411903
34524,13448,6,13448,0.3087236,0.0004823806
34525,47068,2,47068,1.080533,0.001688333
34526,20172,6,20172,0.4630854,0.0007235709
34527,26896,3,26896,0.6174472,0.0009647612
34528,282408,5,282408,6.483196,0.01012999
34529,5116960,6,5116960,117.469,0.183546
34530,60516,5,60516,1.389256,0.002170712
34531,121032,5,121032,2.778512,0.004341425
34532,13448,5,13448,0.3087236,0.0004823806
34533,26896,10,26896,0.6174472,0.0009647612
34534,262236,8,262236,6.02011,0.009406422
34535,80688,4,80688,1.852342,0.002894284
34536,753088,5,753088,17.28852,0.02701331
34537,33620,14,33620,0.771809,0.001205952
34538,6724,4,6724,0.1543618,0.0002411903
34539,33620,3,33620,0.771809,0.001205952
34540,6724,14,6724,0.1543618,0.0002411903
34541,100860,8,100860,2.315427,0.003617855
34542,134480,3,134480,3.087236,0.004823806
34543,652228,6,652228,14.97309,0.02339545
34544,33620,4,33620,0.771809,0.001205952
34545,6724,5,6724,0.1543618,0.0002411903
34546,13448,14,13448,0.3087236,0.0004823806
34547,6724,3,6724,0.1543618,0.0002411903
34548,1149804,6,1149804,26.39587,0.04124355
34549,80688,3,80688,1.852342,0.002894284
34550,423612,7,423612,9.724793,0.01519499
34551,13448,4,13448,0.3087236,0.0004823806
34552,60516,5,60516,1.389256,0.002170712
34553,33620,5,33620,0.771809,0.001205952
34554,6724,4,6724,0.1543618,0.0002411903
34555,322752,6,322752,7.409367,0.01157714
34556,813604,3,813604,18.67778,0.02918403
34557,6724,6,6724,0.1543618,0.0002411903
34558,6724,7,6724,0.1543618,0.0002411903
34559,20172,6,20172,0.4630854,0.0007235709
34560,26896,6,26896,0.6174472,0.0009647612
34561,73964,3,73964,1.69798,0.002653094
34562,134480,4,134480,3.087236,0.004823806
34563,26896,10,26896,0.6174472,0.0009647612
34564,10375100,3,10375100,238.18,0.372157
34565,6724,6,6724,0.1543618,0.0002411903
34566,13448,5,13448,0.3087236,0.0004823806
34567,13448,3,13448,0.3087236,0.0004823806
34568,13448,3,13448,0.3087236,0.0004823806
34569,6724,3,6724,0.1543618,0.0002411903
34570,26896,10,26896,0.6174472,0.0009647612
34571,6724,4,6724,0.1543618,0.0002411903
34572,1869272,3,1869272,42.91258,0.0670509
34573,168100,3,168100,3.859045,0.006029758
34574,67240,3,67240,1.543618,0.002411903
34575,13448,4,13448,0.3087236,0.0004823806
34576,26896,3,26896,0.6174472,0.0009647612
34577,33620,6,33620,0.771809,0.001205952
34578,275684,4,275684,6.328834,0.009888804
34579,6724,4,6724,0.1543618,0.0002411903
34580,107584,6,107584,2.469789,0.003859045
34581,13448,6,13448,0.3087236,0.0004823806
34582,20172,6,20172,0.4630854,0.0007235709
34583,33620,6,33620,0.771809,0.001205952
34584,26896,3,26896,0.6174472,0.0009647612
34585,6724,2,6724,0.1543618,0.0002411903
34586,6724,3,6724,0.1543618,0.0002411903
34587,60516,4,60516,1.389256,0.002170712
34588,20172,4,20172,0.4630854,0.0007235709
34589,329476,7,329476,7.563728,0.01181833
34590,60516,4,60516,1.389256,0.002170712
34591,114308,8,114308,2.624151,0.004100236
34592,6724,6,6724,0.1543618,0.0002411903
34593,26896,4,26896,0.6174472,0.0009647612
34594,87412,6,87412,2.006703,0.003135473
34595,121032,4,121032,2.778512,0.004341425
34596,6724,6,6724,0.1543618,0.0002411903
34597,47068,10,47068,1.080533,0.001688333
34598,6724,4,6724,0.1543618,0.0002411903
34599,168100,3,168100,3.859045,0.006029758
34600,161376,4,161376,3.704683,0.005788567
34601,154652,4,154652,3.550321,0.005547376
34602,33620,4,33620,0.771809,0.001205952
34603,6724,6,6724,0.1543618,0.0002411903
34604,26896,4,26896,0.6174472,0.0009647612
34605,6724,6,6724,0.1543618,0.0002411903
34606,13448,6,13448,0.3087236,0.0004823806
34607,60516,2,60516,1.389256,0.002170712
34608,47068,4,47068,1.080533,0.001688333
34609,20172,11,20172,0.4630854,0.0007235709
34610,26896,6,26896,0.6174472,0.0009647612
34611,67240,6,67240,1.543618,0.002411903
34612,20172,3,20172,0.4630854,0.0007235709
34613,6724,2,6724,0.1543618,0.0002411903
34614,13448,2,13448,0.3087236,0.0004823806
34615,1317904,2,1317904,30.25491,0.0472733
34616,6724,4,6724,0.1543618,0.0002411903
34617,107584,6,107584,2.469789,0.003859045
34618,13448,3,13448,0.3087236,0.0004823806
34619,806880,8,806880,18.52342,0.02894284
34620,6724,6,6724,0.1543618,0.0002411903
34621,94136,2,94136,2.161065,0.003376664
34622,134480,3,134480,3.087236,0.004823806
34623,6724,6,6724,0.1543618,0.0002411903
34624,147928,14,147928,3.39596,0.005306188
34625,6724,6,6724,0.1543618,0.0002411903
34626,47068,4,47068,1.080533,0.001688333
34627,3240970,6,3240970,74.4024,0.116254
34628,6724,6,6724,0.1543618,0.0002411903
34629,121032,3,121032,2.778512,0.004341425
34630,13448,6,13448,0.3087236,0.0004823806
34631,87412,3,87412,2.006703,0.003135473
34632,611884,3,611884,14.04692,0.02194831
34633,47068,5,47068,1.080533,0.001688333
34634,114308,14,114308,2.624151,0.004100236
34635,154652,4,154652,3.550321,0.005547376
34636,13448,13,13448,0.3087236,0.0004823806
34637,463956,3,463956,10.65096,0.01664213
34638,295856,7,295856,6.791919,0.01061237
34639,6724,5,6724,0.1543618,0.0002411903
34640,127756,3,127756,2.932874,0.004582616
34641,564816,5,564816,12.96639,0.02025998
34642,6724,14,6724,0.1543618,0.0002411903
34643,490852,6,490852,11.26841,0.01760689
34644,100860,4,100860,2.315427,0.003617855
34645,40344,14,40344,0.9261708,0.001447142
34646,60516,11,60516,1.389256,0.002170712
34647,6724,6,6724,0.1543618,0.0002411903
34648,53792,2,53792,1.234894,0.001929522
34649,80688,2,80688,1.852342,0.002894284
34650,40344,5,40344,0.9261708,0.001447142
34651,121032,8,121032,2.778512,0.004341425
34652,47068,4,47068,1.080533,0.001688333
34653,127756,10,127756,2.932874,0.004582616
34654,26896,10,26896,0.6174472,0.0009647612
34655,282408,14,282408,6.483196,0.01012999
34656,26896,14,26896,0.6174472,0.0009647612
34657,60516,2,60516,1.389256,0.002170712
34658,1512900,6,1512900,34.7314,0.0542678
34659,13448,7,13448,0.3087236,0.0004823806
34660,107584,2,107584,2.469789,0.003859045
34661,80688,4,80688,1.852342,0.002894284
34662,100860,7,100860,2.315427,0.003617855
34663,80688,14,80688,1.852342,0.002894284
34664,80688,3,80688,1.852342,0.002894284
34665,67240,6,67240,1.543618,0.002411903
34666,6724,5,6724,0.1543618,0.0002411903
34667,13448,2,13448,0.3087236,0.0004823806
34668,100860,3,100860,2.315427,0.003617855
34669,6724,3,6724,0.1543618,0.0002411903
34670,13448,4,13448,0.3087236,0.0004823806
34671,13448,5,13448,0.3087236,0.0004823806
34672,26896,14,26896,0.6174472,0.0009647612
34673,87412,4,87412,2.006703,0.003135473
34674,2124784,5,2124784,48.77833,0.07621614
34675,20172,14,20172,0.4630854,0.0007235709
34676,13448,6,13448,0.3087236,0.0004823806
34677,564816,4,564816,12.96639,0.02025998
34678,33620,5,33620,0.771809,0.001205952
34679,13448,14,13448,0.3087236,0.0004823806
34680,13448,4,13448,0.3087236,0.0004823806
34681,6724,2,6724,0.1543618,0.0002411903
34682,47068,1,47068,1.080533,0.001688333
34683,94136,6,94136,2.161065,0.003376664
34684,26896,3,26896,0.6174472,0.0009647612
34685,6724,4,6724,0.1543618,0.0002411903
34686,416888,11,416888,9.570432,0.0149538
34687,26896,6,26896,0.6174472,0.0009647612
34688,26896,10,26896,0.6174472,0.0009647612
34689,6724,6,6724,0.1543618,0.0002411903
34690,13448,3,13448,0.3087236,0.0004823806
34691,13448,10,13448,0.3087236,0.0004823806
34692,60516,3,60516,1.389256,0.002170712
34693,47068,5,47068,1.080533,0.001688333
34694,6724,6,6724,0.1543618,0.0002411903
34695,40344,6,40344,0.9261708,0.001447142
34696,127756,4,127756,2.932874,0.004582616
34697,67240,14,67240,1.543618,0.002411903
34698,73964,7,73964,1.69798,0.002653094
34699,679124,3,679124,15.59054,0.02436022
34700,53792,2,53792,1.234894,0.001929522
34701,47068,14,47068,1.080533,0.001688333
34702,6724,3,6724,0.1543618,0.0002411903
34703,33620,3,33620,0.771809,0.001205952
34704,13448,5,13448,0.3087236,0.0004823806
34705,423612,8,423612,9.724793,0.01519499
34706,134480,3,134480,3.087236,0.004823806
34707,6724,5,6724,0.1543618,0.0002411903
34708,13448,10,13448,0.3087236,0.0004823806
34709,47068,6,47068,1.080533,0.001688333
34710,94136,6,94136,2.161065,0.003376664
34711,100860,4,100860,2.315427,0.003617855
34712,13448,3,13448,0.3087236,0.0004823806
34713,13448,11,13448,0.3087236,0.0004823806
34714,6724,5,6724,0.1543618,0.0002411903
34715,658952,6,658952,15.12746,0.02363666
34716,6724,11,6724,0.1543618,0.0002411903
34717,853948,5,853948,19.60395,0.03063117
34718,47068,4,47068,1.080533,0.001688333
34719,26896,3,26896,0.6174472,0.0009647612
34720,20172,4,20172,0.4630854,0.0007235709
34721,40344,3,40344,0.9261708,0.001447142
34722,6724,11,6724,0.1543618,0.0002411903
34723,208444,3,208444,4.785216,0.0074769
34724,161376,3,161376,3.704683,0.005788567
34725,6724,2,6724,0.1543618,0.0002411903
34726,33620,5,33620,0.771809,0.001205952
34727,316028,4,316028,7.255004,0.01133594
34728,342924,6,342924,7.872452,0.01230071
34729,6724,4,6724,0.1543618,0.0002411903
34730,60516,4,60516,1.389256,0.002170712
34731,60516,6,60516,1.389256,0.002170712
34732,26896,14,26896,0.6174472,0.0009647612
34733,6724,8,6724,0.1543618,0.0002411903
34734,154652,3,154652,3.550321,0.005547376
34735,47068,4,47068,1.080533,0.001688333
34736,20172,6,20172,0.4630854,0.0007235709
34737,26896,14,26896,0.6174472,0.0009647612
34738,13448,14,13448,0.3087236,0.0004823806
34739,6724,3,6724,0.1543618,0.0002411903
34740,26896,3,26896,0.6174472,0.0009647612
34741,242064,5,242064,5.557025,0.008682852
34742,100860,4,100860,2.315427,0.003617855
34743,5325408,7,5325408,122.2545,0.1910226
34744,6724,4,6724,0.1543618,0.0002411903
34745,67240,4,67240,1.543618,0.002411903
34746,208444,6,208444,4.785216,0.0074769
34747,410164,5,410164,9.41607,0.01471261
34748,6724,5,6724,0.1543618,0.0002411903
34749,6724,6,6724,0.1543618,0.0002411903
34750,3920090,6,3920090,89.9929,0.140614
34751,47068,6,47068,1.080533,0.001688333
34752,625332,2,625332,14.35565,0.0224307
34753,33620,3,33620,0.771809,0.001205952
34754,20172,2,20172,0.4630854,0.0007235709
34755,20172,5,20172,0.4630854,0.0007235709
34756,87412,5,87412,2.006703,0.003135473
34757,6724,3,6724,0.1543618,0.0002411903
34758,53792,4,53792,1.234894,0.001929522
34759,6724,4,6724,0.1543618,0.0002411903
34760,47068,6,47068,1.080533,0.001688333
34761,6724,6,6724,0.1543618,0.0002411903
34762,20172,2,20172,0.4630854,0.0007235709
34763,242064,6,242064,5.557025,0.008682852
34764,6724,5,6724,0.1543618,0.0002411903
34765,67240,5,67240,1.543618,0.002411903
34766,1418764,6,1418764,32.57034,0.05089116
34767,20172,6,20172,0.4630854,0.0007235709
34768,6724,3,6724,0.1543618,0.0002411903
34769,47068,14,47068,1.080533,0.001688333
34770,4020952,5,4020952,92.30836,0.1442318
34771,591712,4,591712,13.58384,0.02122475
34772,13448,4,13448,0.3087236,0.0004823806
34773,67240,8,67240,1.543618,0.002411903
34774,33620,14,33620,0.771809,0.001205952
34775,33620,6,33620,0.771809,0.001205952
34776,13448,3,13448,0.3087236,0.0004823806
34777,3846128,9,3846128,88.29495,0.1379609
34778,6724,6,6724,0.1543618,0.0002411903
34779,33620,5,33620,0.771809,0.001205952
34780,20172,8,20172,0.4630854,0.0007235709
34781,20172,2,20172,0.4630854,0.0007235709
34782,6724,6,6724,0.1543618,0.0002411903
34783,13448,5,13448,0.3087236,0.0004823806
34784,53792,14,53792,1.234894,0.001929522
34785,26896,6,26896,0.6174472,0.0009647612
34786,47068,6,47068,1.080533,0.001688333
34787,26896,11,26896,0.6174472,0.0009647612
34788,33620,6,33620,0.771809,0.001205952
34789,26896,6,26896,0.6174472,0.0009647612
34790,242064,2,242064,5.557025,0.008682852
34791,100860,7,100860,2.315427,0.003617855
34792,6724,4,6724,0.1543618,0.0002411903
34793,20172,11,20172,0.4630854,0.0007235709
34794,60516,4,60516,1.389256,0.002170712
34795,147928,5,147928,3.39596,0.005306188
34796,80688,6,80688,1.852342,0.002894284
34797,194996,7,194996,4.476492,0.006994519
34798,13448,4,13448,0.3087236,0.0004823806
