X,Y,BM_Height,Easting,Northing,OBJECTID
-6.66135501286477,54.5968689016428,BM 60.71,286571.002,372893.179,8045
-6.28287510940211,54.4164382769789,BM 60.71,311521.994,353342.806,8046
-5.84454962135374,54.5807768623997,BM 60.71,339413.122,372414.891,8047
-5.84123270999968,54.5814184689728,BM 60.72,339625.356,372492.881,8048
-6.54738242776281,54.8383913022159,BM 60.73,293380.412,399923.444,8049
-5.95446518788305,54.9620474638028,BM 60.76,331069.054,414637.709,8050
-6.20162707660848,54.5023089926843,BM 60.77,316551.737,363031.847,8051
-6.35879557472649,54.4029071712695,BM 60.77,306628.879,351719.248,8052
-6.07017179392095,54.4802588529657,BM 60.77,325134.069,360803.389,8053
-6.2181410672835,54.4187728176185,BM 60.78,315717.44,353707.041,8054
-5.82073615535306,54.4738467211322,BM 60.78,341321.453,360561.859,8055
-7.55879442299744,54.3179647136947,BM 60.84,228760.917,341111.846,8056
-5.84579588105925,54.3062189696576,BM 60.84,340267.792,341856.395,8057
-7.9540248631872,54.3205759221618,BM 60.86,203040.271,341313.554,8058
-6.96643834546651,54.4194213006853,BM 60.86,267143.144,352808.175,8059
-6.11856465278545,54.4688051318672,BM 60.86,322031.848,359443.66,8060
-5.7870425562831,54.4963174213868,BM 60.87,343426.653,363130.815,8061
-6.69048699899249,54.55256615505,BM 60.88,284780.064,367926.354,8062
-5.65938472947468,54.3271557113484,BM 60.89,352322.042,344573.075,8063
-6.32365205949938,54.1420015190791,BM 60.90,309600.965,322734.49,8064
-6.60337630215754,54.7571012181664,BM 60.95,289963.305,390801.668,8065
-7.67865478116871,54.3643865350646,BM 60.96,220937.204,346237.075,8066
-7.1375896554594,54.4439638885075,BM 61.00,255999.519,355390.506,8067
-6.3500090866325,54.4063025827743,BM 61.05,307190.572,352110.494,8068
-6.24211906310684,54.4730605730679,BM 61.06,314010.173,359710.163,8069
-6.68351876212496,55.030364377041,BM 61.07,284231.981,421120.304,8070
-6.64994520008426,54.35295530029,BM 61.08,287829.309,345757.815,8071
-6.3312141152196,54.7607946023539,BM 61.09,307473.883,391595.733,8072
-6.28802409876205,54.3749980822008,BM 61.19,311299.869,348722.361,8073
-6.6177768043046,54.8346466533363,BM 61.20,288866.027,399415.103,8074
-6.35961831696743,55.2363576987336,BM 61.23,304403.506,444488.399,8075
-7.8077455539109,54.4511645507638,BM 61.24,212519.398,355866.273,8076
-7.7150278024986,54.3274790479916,BM 61.31,218589.446,342118.54,8077
-5.78730617337148,54.5037628083973,BM 61.31,343383.507,363958.884,8078
-7.86309205373515,54.4708228197285,BM 61.32,208924.977,358046.171,8079
-7.86309205373515,54.4708228197285,BM 61.32,208924.977,358046.171,8080
-7.39583805768032,54.7196164106961,BM 61.35,238981.382,385900.973,8081
-6.20442608918451,55.2048007719119,BM 61.36,314365.694,441219.011,8082
-6.32325386890072,54.1748831494987,BM 61.37,309540.123,326394.732,8083
-6.21761444950919,54.1150153359161,BM 61.39,316605.784,319900.668,8084
-6.56867410190477,54.38044835376,BM 61.40,293051.067,348922.188,8085
-6.77268019071399,54.3883439900783,BM 61.41,279780.855,349550.929,8086
-7.34801240670796,54.6856926313694,BM 61.44,242098.39,382152.188,8087
-7.35372793653777,54.691772865314,BM 61.44,241723.537,382825.626,8088
-7.35372793653777,54.691772865314,BM 61.44,241723.537,382825.626,8089
-6.26033368318038,54.8587090612331,BM 61.44,311765.671,402605.167,8090
-6.27426360789525,54.8291838345089,BM 61.45,310952.185,399296.654,8091
-7.33868979792712,54.6246054404992,BM 61.50,242763.705,375357.67,8092
-7.72647584220762,54.3441507679798,BM 61.51,217837.405,343971.396,8093
-6.26786468981311,54.8580252617486,BM 61.51,311283.979,402517.068,8094
-5.7575302033608,54.6639161173769,BM 61.55,344743.132,381843.721,8095
-7.76697762597187,54.5416820422737,BM 61.60,215130.469,365950.487,8096
-6.75370838362717,54.3742127031535,BM 61.61,281041.115,347999.648,8097
-7.75137568222763,54.4249372084343,BM 61.63,216186.253,352958.196,8098
-6.34496501007118,54.3379471069377,BM 61.63,307696.798,344510.149,8099
-6.26476063598029,54.8284418074109,BM 61.63,311564.874,399229.145,8100
-6.02964667564953,54.7250324436492,BM 61.63,326996.319,388119.121,8101
-6.50477130085337,55.2015317532172,BM 61.67,295253.268,440403.974,8102
-6.59662993154455,54.3698957592754,BM 61.68,291258.108,347711.087,8103
-6.72726963398026,54.5507640996104,BM 61.69,282403.815,367682.058,8104
-7.52039703780954,54.3096018658967,BM 61.71,231266.025,340197.271,8105
-6.27165215455563,54.1896174047624,BM 61.72,312869.265,328115.82,8106
-6.89262454627461,55.0294522714077,BM 61.75,270862.709,420786.901,8107
-6.89262454627461,55.0294522714077,BM 61.75,270862.709,420786.901,8108
-6.24859062377567,54.8259655611699,BM 61.77,312610.836,398979.379,8109
-5.72489521507924,54.6542946398108,BM 61.78,346883.241,380840.683,8110
-7.81834063334232,54.4177762731053,BM 61.79,211841.734,352147.767,8111
-6.22827332621015,54.3964460684388,BM 61.80,315122.293,351205.492,8112
-6.34936869888303,54.8448483249618,BM 61.83,306084.951,400923.953,8113
-6.0001860467057,54.4725063548699,BM 61.83,329694.271,360067.239,8114
-5.74781017378602,54.6527389779485,BM 61.88,345410.121,380619.865,8115
-7.89537872450754,54.5182792065008,BM 61.90,206823.763,363325.323,8116
-5.72573329804364,54.6588382083233,BM 61.90,346812.777,381344.594,8117
-5.72573329804364,54.6588382083233,BM 61.90,346812.777,381344.594,8118
-6.45774655260849,55.1675424906692,BM 61.91,298330.867,436685.596,8119
-5.78625629398312,54.4945562492083,BM 61.93,343483.756,362936.415,8120
-5.67174075155254,54.4732273905387,BM 61.93,350980.844,360802.302,8121
-6.93518622885886,54.9311926065479,BM 61.96,268307.635,409806.285,8122
-6.90549198121194,55.0274262551124,BM 61.97,270043.427,420548.401,8123
-6.90549198121194,55.0274262551124,BM 61.97,270043.427,420548.401,8124
-6.63033112331363,55.1819823105671,BM 61.97,287301.823,438063.535,8125
-5.83329826794731,54.6030897322152,BM 62.03,340063.897,374920.547,8126
-7.3454814436866,54.9607195390993,BM 62.04,241975.572,412770.191,8127
-6.98853605981677,55.0247078791366,BM 62.05,264737.218,420165.774,8128
-6.98853605981677,55.0247078791366,BM 62.05,264737.218,420165.774,8129
-6.28961205330055,54.380630884965,BM 62.05,311181.466,349346.786,8130
-6.69453578323965,54.7899583829767,BM 62.08,284026.677,394346.049,8131
-6.23625909492459,54.40508505113,BM 62.09,314579.59,352153.989,8132
-8.01269675217935,54.4983344734233,BM 62.13,199225.763,361100.104,8133
-7.46882661470655,54.7200095143497,BM 62.14,234277.607,385906.666,8134
-7.46882661470655,54.7200095143497,BM 62.14,234277.607,385906.666,8135
-7.46882661470655,54.7200095143497,BM 62.14,234277.607,385906.666,8136
-7.4185526131327,54.2987210125262,BM 62.16,237905.031,339035.982,8137
-7.8584847402102,54.4118563037432,BM 62.21,209236.92,351482.785,8138
-7.82083145814394,54.4163401518007,BM 62.22,211680.438,351987.488,8139
-5.75258426013943,54.654763618742,BM 62.25,345094.828,380835.319,8140
-6.415504950606,54.3541662315436,BM 62.26,303068.473,346209.939,8141
-6.05402952239961,54.7198808876253,BM 62.26,325441.464,387501.896,8142
-8.07593456163728,54.3977839810421,BM 62.29,195116.426,349909.658,8143
-6.21119873976998,54.4218872898232,BM 62.29,316159.246,354065.105,8144
-5.73654358746436,54.5834126971424,BM 62.29,346385.844,372927.802,8145
-5.81281480374446,54.4639187301215,BM 62.30,341869.229,359472.892,8146
-6.63600914571277,55.1713530467624,BM 62.34,286963.267,436873.201,8147
-7.40502998976236,54.8537964564168,BM 62.35,238262.237,400833.038,8148
-7.36501276172936,54.1918849698904,BM 62.40,241497.848,327173.987,8149
-6.27377508093872,54.4911273642511,BM 62.47,311908.81,361670.221,8150
-6.51605065347588,55.0362300205391,BM 62.48,294926.279,421987.783,8151
-6.21578400154651,54.5891185276013,BM 62.48,315389.49,372670.52,8152
-6.05852624338583,54.5207713706132,BM 62.48,325764.347,365333.094,8153
-7.31206666551646,54.8745392356704,BM 62.52,244210.355,403196.864,8154
-6.59874006536479,55.1392222823436,BM 62.52,289409.763,433343.504,8155
-7.74687748724873,54.3032827403059,BM 62.56,216526.918,339417.225,8156
-5.82987510954406,54.3882298850229,BM 62.56,341022.853,351015.152,8157
-5.87880814584659,54.8813875925248,BM 62.56,336186.476,405804.595,8158
-5.76353372740261,54.5088280618079,BM 62.56,344905.271,364571.303,8159
-5.83860097314273,54.3178553594802,BM 62.69,340696.341,343165.734,8160
-6.30896816926803,54.5110276899395,BM 62.7,309575.246,363829.793,8161
-5.71959466861794,54.6465451464467,BM 62.71,347253.295,379989.326,8162
-5.71959466861794,54.6465451464467,BM 62.71,347253.295,379989.326,8163
-6.47392781743004,54.3203930380172,BM 62.72,299351.64,342367.07,8164
-6.63305079234476,54.8823678182663,BM 62.73,287780.944,404707.889,8165
-6.47411242236643,55.2366541810323,BM 62.78,297119.681,444356.002,8166
-6.29313695202698,54.4549987941088,BM 62.78,310751.813,357618.438,8167
-6.00017946154902,54.4729672159064,BM 62.78,329693.24,360118.543,8168
-7.69126990935027,54.4477126590651,BM 62.79,220076.482,355508.935,8169
-7.3370972704211,54.624749201401,BM 62.84,242866.417,375374.643,8170
-6.34665773572531,54.42882422654,BM 62.85,307349.315,354622.296,8171
-7.08543730636808,54.4459140385175,BM 62.87,259380.125,355650.288,8172
-6.78118537747087,54.6368540427257,BM 62.88,278749.002,377203.057,8173
-6.55938513310771,54.37431651219,BM 62.89,293668.547,348251.987,8174
-6.57872817301356,54.8296146721249,BM 62.89,291386.376,398905.182,8175
-7.85190185199327,54.4122035411555,BM 62.90,209664.259,351522.319,8176
-6.27038004521355,54.8279126208681,BM 62.90,311205.229,399161.313,8177
-7.62477653280045,54.4271595902459,BM 62.93,224402.244,353242.013,8178
-6.38533317156038,54.1942602201442,BM 62.95,305437.38,328456.923,8179
-5.78203681518609,54.4597376955673,BM 62.97,343879.272,359070.044,8180
-7.44210254438379,54.2518725389538,BM 63.01,236413.025,333808.778,8181
-5.67790516646502,54.6294370693914,BM 63.01,350006.931,378173.56,8182
-7.44180531781587,54.2495726396651,BM 63.04,236434.424,333552.925,8183
-7.82769309209448,54.4134691989695,BM 63.10,211235.751,351666.79,8184
-7.60310079569609,54.7159640341611,BM 63.17,225627.453,385399.063,8185
-5.87916374327835,54.2633456068935,BM 63.18,338239.654,337019.18,8186
-6.54571704334994,54.8336838659533,BM 63.20,293498.285,399401.668,8187
-6.57564404968775,54.7316310258795,BM 63.21,291806.174,388002.459,8188
-7.30620477748101,54.1909469053342,BM 63.22,245337.551,327105.692,8189
-6.22731471282207,54.425977979428,BM 63.23,315101.806,354493.943,8190
-6.32414041485737,54.4061984253737,BM 63.24,308870.476,352138.562,8191
-6.07905964453748,54.7243718276341,BM 63.25,323815.103,387957.294,8192
-6.32027358585451,54.40787563709,BM 63.26,309117.093,352331.219,8193
-6.19184751025555,54.5366103605339,BM 63.26,317087.052,366865.848,8194
-7.83285051271285,54.2781335165861,BM 63.28,210936.689,336601.059,8195
-6.38954493813243,55.134787014459,BM 63.28,302760.895,433137.611,8196
-6.56012391849233,55.1825677026677,BM 63.30,291772.66,438218.76,8197
-6.44472476357987,55.2169088730699,BM 63.32,299038.096,442199.32,8198
-7.88729810829611,54.306214054943,BM 63.33,207384.957,339719.774,8199
-6.93931303254763,54.9721647944133,BM 63.35,267973.941,414363.295,8200
-5.98291578055031,54.0867421928264,BM 63.35,332041.563,317166.648,8201
-6.00544404941863,54.4751265904032,BM 63.37,329345.178,360349.186,8202
-7.50768348689105,54.7024638751012,BM 63.39,231787.364,383935.201,8203
-6.91573329446037,54.945587277219,BM 63.39,269529.775,411427.843,8204
-6.59586738762222,54.9267601587016,BM 63.41,290068.139,409696.62,8205
-7.55562691752409,54.3181212435497,BM 63.42,228966.938,341130.565,8206
-6.77821502910502,54.3301563845166,BM 63.42,279533.596,343067.961,8207
-7.74804235927055,54.376650742315,BM 63.44,216421.861,347583.907,8208
-7.63666411590272,54.3519376382735,BM 63.44,223673.901,344864.597,8209
-7.27338448371853,54.2024298182118,BM 63.46,247466.776,328405.401,8210
-5.72352457381806,54.6412438354799,BM 63.47,347018.787,379391.101,8211
-5.72352457381806,54.6412438354799,BM 63.47,347018.787,379391.101,8212
-6.71421266347784,54.8469470449178,BM 63.48,282644.558,400666.33,8213
-6.31420144176935,54.1816270983831,BM 63.48,310113.277,327159.384,8214
-6.4279805451672,54.8249927561159,BM 63.48,301084.951,398597.659,8215
-6.27719972584988,54.3651915989525,BM 63.51,312029.903,347648.048,8216
-6.38053587095583,54.074916115707,BM 63.54,306054.875,315181.389,8217
-6.18558425198279,54.4189347885673,BM 63.55,317830.168,353779.034,8218
-7.40283440555383,54.7192010861482,BM 63.57,238530.926,385850.878,8219
-7.32985097488321,54.6161795668893,BM 63.59,243343.564,374425.131,8220
-6.67412542399199,54.308079869111,BM 63.60,286351.142,340733.083,8221
-6.68757802807949,54.578795424177,BM 63.60,284913.763,370849.441,8222
-6.630637518081,55.1797329088452,BM 63.61,287287.221,437812.749,8223
-7.78837802571483,54.3490411401688,BM 63.63,213809.909,344501.898,8224
-6.92730957492276,55.0236931224793,BM 63.63,268654.596,420111.192,8225
-6.92730525896955,55.023689625964,BM 63.63,268654.878,420110.807,8226
-5.92385031447097,54.2277464204867,BM 63.63,335444.916,332970.728,8227
-5.96988328608053,54.5185272585366,BM 63.63,331510.675,365245.407,8228
-6.04882783845371,54.7381503588251,BM 63.64,325720.036,389544.616,8229
-6.67220094727246,54.3105948022236,BM 63.65,286471.13,341015.365,8230
-6.67668097655835,54.5678194877353,BM 63.66,285641.364,369640.924,8231
-6.8373823527811,54.4567239886535,BM 63.67,275452.021,357090.966,8232
-6.6699902358296,54.7633199416613,BM 63.67,285661.814,391410.518,8233
-5.71342314091754,54.7484544026909,BM 63.72,347281.957,391344.015,8234
-6.41359642844853,55.1570594740582,BM 63.73,301170.698,435581.751,8235
-6.08769760197621,54.7006071262876,BM 63.76,323330.727,385297.04,8236
-7.69968374028656,54.4775304011902,BM 63.80,219516.484,358825.795,8237
-5.78436201292343,54.4681774885637,BM 63.80,343698.935,360004.564,8238
-6.76790590449637,54.3837036789513,BM 63.82,280100.033,349039.84,8239
-7.75150393524818,54.3786842281641,BM 63.87,216196.113,347809.466,8240
-5.73209986182671,54.6473425846729,BM 63.88,346443.331,380051.929,8241
-7.3156711618758,54.9487773811246,BM 63.89,243898.149,411459.021,8242
-6.93456020386071,54.944548462836,BM 63.89,268325.124,411293.667,8243
-6.73091069816433,54.6403383148342,BM 63.89,281988.132,377648.398,8244
-5.67893145980501,54.619920825608,BM 63.90,349975.673,377112.302,8245
-5.67893145980501,54.619920825608,BM 63.90,349975.673,377112.302,8246
-6.34803856221135,54.8866409508468,BM 63.91,306060.648,405577.879,8247
-6.50659674239066,55.0480359785512,BM 63.93,295502.593,423314.842,8248
-6.47007500080373,55.2361091740523,BM 63.93,297377.838,444300.962,8249
-7.82078153986678,54.4546610079887,BM 63.95,211672.802,356253.254,8250
-6.49635754738613,55.1539908168804,BM 63.96,295903.02,435123.357,8251
-6.62327278437662,55.1664283368313,BM 63.96,287785.608,436340.925,8252
-7.32272490015995,54.6094622018956,BM 64.00,243811.15,373681.785,8253
-6.77762457482946,54.3311226949725,BM 64.01,279570.142,343176.184,8254
-7.81634627861103,54.4527495715256,BM 64.04,211961.035,356041.221,8255
-6.57426226664406,55.1635308898204,BM 64.05,290915.375,436081.109,8256
-6.77916244989394,54.3279599077492,BM 64.06,279476.197,342822.41,8257
-7.4124391272807,54.3073755792372,BM 64.08,238295.031,340002.645,8258
-6.6640685710442,54.689958350086,BM 64.09,286198.49,383251.712,8259
-6.6640685710442,54.689958350086,BM 64.09,286198.49,383251.712,8260
-6.43652457220369,55.0798597179429,BM 64.09,299901.769,426955.25,8261
-7.29442491080808,54.1947818331741,BM 64.10,246102.229,327540.177,8262
-5.78538174842027,54.6563625017416,BM 64.12,342972.84,380946,8263
-6.68315532577946,55.06131338977,BM 64.14,284190.292,424565.931,8264
-6.68356110689968,55.0662275092515,BM 64.15,284154.057,425112.475,8265
-6.59349739826664,54.7404072661335,BM 64.19,290636.538,388956.148,8266
-7.24533199636717,54.9766296347222,BM 64.20,248371.757,414605.991,8267
-5.8791020165245,54.8842784076285,BM 64.30,336157.87,406125.77,8268
-7.71756847599379,54.3312328200856,BM 64.33,218422.469,342535.724,8269
-6.91013278185022,55.0261921021716,BM 64.36,269748.796,420406.376,8270
-6.91013278185022,55.0261921021716,BM 64.36,269748.796,420406.376,8271
-6.60468395434267,54.7555393274327,BM 64.36,289882.583,390626.135,8272
-5.82672220664358,54.4608253744576,BM 64.47,340978.223,359100.69,8273
-6.22401247532268,54.4146596019806,BM 64.50,315347.885,353239.614,8274
-6.66895518770735,54.3136103245375,BM 64.51,286676.039,341354.991,8275
-6.20431748987961,54.5406370899596,BM 64.51,316268.531,367293.343,8276
-6.4711583210406,55.2213325472439,BM 64.52,297344.997,442654.548,8277
-6.69747766081874,55.139268668001,BM 64.52,283113.322,433226.71,8278
-7.6835453159559,54.3556968403873,BM 64.54,220623.648,345268.341,8279
-6.92038564171947,54.9776719630836,BM 64.58,269176.528,414994.901,8280
-6.92038564171947,54.9776719630836,BM 64.58,269176.528,414994.901,8281
-5.78394465604083,54.488630040159,BM 64.60,343654.289,362281.597,8282
-6.01613254676803,54.7381609530594,BM 64.60,327825.574,389604.868,8283
-6.76619914886394,54.3638801768996,BM 64.61,280249.558,346835.274,8284
-5.89061888163555,54.9091199212471,BM 64.61,335335.554,408868.302,8285
-5.9262495402743,54.2330621785734,BM 64.63,335271.088,333557.72,8286
-6.19509333769217,54.6953406707886,BM 64.66,316422.993,384527.484,8287
-6.62056312498612,54.5888099627213,BM 64.70,289225.011,372047.139,8288
-6.59589298821139,54.3677322716486,BM 64.72,291310.8,347471.234,8289
-6.83702530378046,54.4598203530738,BM 64.73,275469.482,357436.005,8290
-6.085959659744,54.7240158649008,BM 64.77,323371.669,387905.523,8291
-7.31093122901578,54.961141628606,BM 64.79,244188.306,412838.439,8292
-6.30839295797157,54.1775736908551,BM 64.80,310503.28,326717.319,8293
-5.82260499777031,54.6371117905261,BM 64.80,340637.404,378728.362,8294
-6.72371592591758,54.5607397172586,BM 64.82,282613.595,368796.615,8295
-6.77681426003503,54.4567534740501,BM 64.83,279380.024,357160.823,8296
-5.9581869745976,54.6227393735757,BM 64.84,331930.982,376865.765,8297
-6.81639086024357,54.4177691143791,BM 64.88,276886.298,352777.613,8298
-6.2729397512923,55.1912196334334,BM 64.88,310041.584,439597.085,8299
-6.3059236741845,54.3755177858461,BM 64.89,310135.398,348752.089,8300
-6.33381820895475,54.738439151479,BM 64.90,307365.387,389103.425,8301
-6.6754965560826,54.9874073694515,BM 64.91,284835.541,416348.131,8302
-5.93624943720991,54.6406860193769,BM 64.91,333289.044,378904.583,8303
-6.70962296819349,55.0974969103377,BM 64.96,282424.778,428562.296,8304
-6.22165605782712,54.3921416224482,BM 64.97,315564.137,350737.242,8305
