FID,AREA,PERIMETER,WOODLAND_,WOODLAND_I,NATURE_COD,Shape_Leng,Shape_Area,Acres
11309,947835.196205,5236.19908246,11104,38,310,5236.19919551,947835.184429,21.759388792
11310,51851.565569,2392.08316657,11781,1580,310,2392.08316389,51851.5864677,1.19035339474
11311,43634.51657,1051.62161093,11846,266,310,1051.62172889,43634.523436,1.00171482954
11312,9636.95787051,677.994552863,11423,1378,310,677.994573226,9636.95245931,0.221234871608
11313,135314.403756,3527.11093025,11547,983,310,3527.11096351,135314.415394,3.10640396356
11314,34408.1067165,1199.49282498,11204,841,310,1199.49267586,34408.0949219,0.78990432862
11315,54511.931348,1922.52784717,10955,148,310,1922.52783138,54511.9233428,1.25142657005
11316,15627.2631855,642.586421264,11041,188,310,642.586400148,15627.2612133,0.358753988121
11317,320706.202316,3319.26815975,11336,159,310,3319.26808956,320706.211993,7.36243101059
11318,1109526.52255,7362.29506974,11105,220,310,7362.29501771,1109526.52543,25.4713260686
11319,151935.415048,2539.61644922,11847,714,310,2539.61642221,151935.427784,3.48797143085
11320,185937.12121,3022.64638964,11603,1200,310,3022.6463379,185937.106427,4.26854568818
11321,49943.759143,1343.17124332,11424,1150,310,1343.1712336,49943.7588468,1.14655552393
11322,34779.777178,1021.38065671,11548,75,310,1021.38067464,34779.7828019,0.798437142365
11323,52.3497150008,46.6991767304,11848,354,310,46.6992084612,52.3499449663,0.00120179417738
11324,98670.559806,1643.00960192,11106,2541,310,1643.00963245,98670.5542122,2.2651732988
11325,349105.180683,2540.76404277,11042,1813,310,2540.76397069,349105.163158,8.0143838288
11326,1560897.188,12239.386304,10956,1527,310,12239.3864289,1560897.1967,35.8334123118
11327,2255.568636,181.02741289,11205,30,310,181.027436289,2255.56754847,0.0517809130112
11328,4831.65518102,573.775257608,11604,263,310,573.775205396,4831.65225629,0.110919916964
11329,44541.427012,1149.73407756,11782,152,310,1149.73410242,44541.4351783,1.02253474161
11330,138732.21263,1735.86025469,11849,1305,310,1735.86042017,138732.215398,3.18486616915
11331,8498.66052701,469.807728789,11107,1423,310,469.807731689,8498.65984996,0.195103164479
11332,2815.68352249,208.758869109,11337,449,310,208.758941257,2815.68540048,0.0646395009929
11333,198597.292713,3941.50519639,11425,1598,310,3941.50539184,198597.302128,4.55918495223
11334,99168.3401803,1756.4710784,11043,913,310,1756.4709754,99168.3207044,2.27660049079
11335,2015070.84751,15705.0060802,11549,1003,310,15705.0062584,2015070.83977,46.2598461909
11336,1272075.90733,7954.38221091,11206,0,0,7954.38212193,1272075.97235,29.2029628252
11337,76339.512668,2672.72267526,11605,168,310,2672.72272122,76339.5156132,1.75252114261
11338,195131.104157,1982.65108119,10957,1078,310,1982.65104382,195131.107352,4.47961175111
11339,53054.2593485,977.956857065,11108,1304,310,977.956903467,53054.265672,1.21796322061
11340,86381.6600001,3169.97619897,11783,1437,310,3169.975919,86381.657459,1.9830579198
11341,64986.5348766,1139.74659593,11338,445,310,1139.74647142,64986.5262289,1.49189132635
11342,36156.9180454,2118.40961515,11044,1886,310,2118.40960304,36156.9189421,0.830051964421
11343,1021137.10389,5818.96875065,11850,1488,310,5818.96865476,1021137.10018,23.4421759583
11344,318609.411435,4705.93113956,11606,1006,310,4705.9312421,318609.420588,7.31429511088
11345,78816.0501515,1953.63408216,10958,1716,310,1953.63410824,78816.0471923,1.80937471206
11346,385547.903492,3106.96541669,11550,1017,310,3106.96537882,385547.891437,8.85099709901
11347,86201.5357525,1540.53596156,11207,199,310,1540.53605014,86201.5413786,1.97892300702
11348,190850.170925,3430.59281877,11426,177,310,3430.59304252,190850.164558,4.38133443436
11349,46619.0679745,812.868978954,11109,6255,0,812.869001386,46619.0700362,1.07023086577
11350,239865.61911,3512.49366899,11339,1831,310,3512.493677,239865.603932,5.50657859038
11351,47087.428399,1498.89992852,10959,1116,310,1498.89990534,47087.4296465,1.08098296595
11352,167831.140433,3381.31941818,11208,969,310,3381.31925909,167831.132447,3.85288805724
11353,323662.14,7563.76604567,11851,0,0,7563.76598903,323662.122453,7.43028964887
11354,1452376.03332,9204.6321077,11551,1016,310,9204.63204819,1452376.03502,33.3420992778
11355,351568.674104,5295.97277711,11045,97,310,5295.97265251,351568.685386,8.07093874345
11356,70901.7597945,1182.16576104,10960,0,0,1182.16573796,70901.7542666,1.62768681989
11357,172831.6875,2493.58380929,11340,181,310,2493.58377891,172831.681936,3.96768533667
11358,175584.492613,4860.56432947,11110,1106,310,4860.56438754,175584.493228,4.03088144095
11359,318088.750964,3202.36293205,11607,170,310,3202.3631312,318088.795108,7.30234314663
11360,1727455.23215,12491.3479157,11427,69,310,12491.3479319,1727455.25398,39.6570744679
11361,81214.4142415,1608.78181001,11046,848,310,1608.78171928,81214.4197268,1.86443398956
11362,344377.78586,4199.11563867,11209,2546,310,4199.11574173,344377.792633,7.90585790056
11363,283486.324256,3865.27551301,11852,1994,310,3865.27548862,283486.320332,6.50797645273
11364,24303.8779935,952.584741721,11552,0,0,952.584737284,24303.884004,0.5579426359
11365,238820.333521,2580.60803294,10961,6233,0,2580.60799014,238820.314896,5.48258196006
11366,21914.29317,1089.56343425,11341,1340,310,1089.56341691,21914.2873479,0.503084825651
11367,5179573.40063,27189.1874619,11608,269,310,27189.1876996,5179573.40846,118.907119532
11368,111598.792858,3405.56173196,11784,1458,310,3405.56155777,111598.781242,2.56196574009
11369,12367.4865915,914.319338261,11111,202,310,914.319317011,12367.4907832,0.283919656872
11370,71370.0952409,3635.14824233,11428,0,0,3635.14823939,71370.105614,1.63843873038
11371,6900.589459,376.562798692,10962,1347,310,376.562765052,6900.58915753,0.158416362717
11372,8732.16691601,341.364746799,11342,1359,310,341.364776419,8732.16792063,0.200463793604
11373,115307.91706,1337.27236339,11047,183,310,1337.27238399,115307.917535,2.64711613334
11374,77804.0264174,1331.6600262,11853,1486,310,1331.65998553,77804.015603,1.78614157071
11375,2072316.70036,10936.53001,11210,1052,310,10936.5299925,2072316.72331,47.5740361019
11376,311717.315174,5909.19477466,11112,200,310,5909.19482087,311717.32063,7.15607363413
11377,5859.76897398,734.672044879,11553,66,310,734.672146258,5859.77156092,0.134522382922
11378,26164.8401795,1429.72046397,11609,1374,310,1429.72049149,26164.8392191,0.600664460027
11379,98501.53125,1645.77435856,11429,114,310,1645.77432525,98501.5333698,2.26129309865
11380,247292.27895,3673.45490163,11785,361,310,3673.45505148,247292.254081,5.67707170003
11381,38117.3786265,840.260111231,10963,6234,0,840.260145018,38117.3848775,0.875058249484
11382,436873.837123,5381.84768608,11343,1612,310,5381.84778481,436873.857213,10.0292838548
11383,808134.327359,6272.35417867,11554,160,310,6272.35426766,808134.339296,18.552285855
11384,691101.314785,6433.50005669,11610,1357,310,6433.50002022,691101.307725,15.8655663944
11385,18028.2313725,940.90284626,11048,98,310,940.902893134,18028.2365159,0.413873017195
11386,27757.6351905,646.626817624,11854,90,310,646.626696875,27757.6360363,0.637230189788
11387,1114499.76185,9433.42146022,11211,2549,310,9433.42143017,1114499.72323,25.5854954371
11388,65932.9640955,1184.36113768,11113,1281,310,1184.36113553,65932.9530092,1.5136183825
11389,3550.047648,291.211570347,11430,0,0,291.211602386,3550.04431693,0.0814981294111
11390,55122.3493885,1591.46295138,10964,1111,310,1591.46307387,55122.3446543,1.26543997117
11391,101259.25,2517.91493868,11344,125,310,2517.91497112,101259.248888,2.32460178894
11392,58481.9,1139.42894239,11049,77,310,1139.42897138,58481.8961364,1.34256496935
11393,90193.534769,1961.79550071,11855,311,310,1961.79546762,90193.5322388,2.0705668736
11394,75422.9990474,2849.30034401,11611,1205,310,2849.30024679,75422.9973534,1.73148069436
11395,1082814.75761,7527.55981911,11431,2571,310,7527.55975693,1082814.75743,24.8581058012
11396,42732.2317145,972.172634707,11114,6256,0,972.172590697,42732.2315604,0.981000975432
11397,43349.0050985,1499.82501952,11555,1850,310,1499.82500788,43348.995598,0.995159986099
11398,375519.054057,5211.48355341,11212,1325,310,5211.48340809,375519.063374,8.62076596544
11399,43918.0603942,990.640735424,10965,912,310,990.640749582,43918.0560454,1.00822386864
11400,35477.043548,1226.8014492,11786,2512,310,1226.80134786,35477.0342869,0.814443897967
11401,823991.328945,6645.87773931,11345,1372,310,6645.87778213,823991.329418,18.9163137143
11402,751298.8,4540.3852391,11050,44,310,4540.38517551,751298.787898,17.2475159114
11403,73057.8380385,1801.91901997,11115,2542,310,1801.9189495,73057.8366091,1.6771838577
11404,9503.81713,370.739433959,11856,91,310,370.73939606,9503.81279233,0.218178393198
11405,97393.9550646,4029.06267574,11612,1206,310,4029.06283639,97393.945804,2.23586628514
11406,60720.0793765,1251.25029378,11346,1761,310,1251.25033825,60720.0802033,1.39394681093
11407,46525.563939,2485.04859277,11116,1107,310,2485.04860236,46525.5654848,1.06808428805
11408,209072.86635,2591.95670253,11857,1345,310,2591.95666783,209072.861344,4.79967166296
11409,397797.061565,6011.42122183,10966,1885,310,6011.42098617,397797.065289,9.13220056202
11410,360718.677603,3467.54003148,11556,1367,310,3467.54003413,360718.663088,8.28099416821
11411,30260.4239845,866.682309999,11432,2568,310,866.682281511,30260.4276156,0.694686608302
11412,3613188.35519,27053.5002069,11213,0,0,27053.4997974,3613188.40483,82.9477240043
11413,9946.80662301,822.725914117,11787,41,310,822.72580263,9946.81346599,0.228348329967
11414,29102.394098,1138.08223798,11613,330,310,1138.08215914,29102.3971148,0.668101779723
11415,41241.0562035,1728.06141475,11051,1424,310,1728.0615477,41241.0605008,0.946768261375
11416,452255.827714,3861.053003,11433,2457,310,3861.05299409,452255.826229,10.3824066863
11417,4518.7419885,278.268177419,11557,64,310,278.268254638,4518.74450832,0.103736514769
11418,70549.4792233,4035.59675929,11117,1109,310,4035.59692686,70549.4941022,1.61960000691
11419,5469.850328,302.215967542,11858,104,310,302.216064421,5469.8544859,0.125571082768
11420,253693.823881,2531.31718349,11214,216,310,2531.3170282,253693.830199,5.82403225384
11421,561152.022429,3258.46718961,10967,1636,310,3258.46740673,561152.016208,12.88232922
11422,57097.654436,1759.21564369,11347,110,310,1759.21557841,57097.6439452,1.31078678458
11423,77416.6896475,3068.05325143,11614,1375,310,3068.05340588,77416.7076463,1.77725016791
11424,565524.954154,7682.07530927,11558,980,310,7682.07510592,565524.959771,12.9827185922
11425,249163.661314,4127.6561515,11052,1454,310,4127.65607996,249163.643913,5.72003307095
11426,520058.577659,5441.71050593,11215,1438,310,5441.71044711,520058.569482,11.9389497181
11427,72598.254355,1512.22247826,10968,168,310,1512.22256336,72598.2469791,1.66663308937
11428,49198.3221005,1399.08495666,11859,87,310,1399.0850065,49198.3225186,1.12944259211
11429,104688.436079,2415.18478128,11788,2518,310,2415.18468281,104688.441913,2.40332554335
11430,26467.027809,688.249803617,11118,47,310,688.24976905,26467.02892,0.607601808735
11431,841511.551523,7592.54973078,11434,1346,310,7592.54963789,841511.596892,19.3185253202
11432,10791.901787,662.73157482,11348,167,310,662.731505909,10791.9008937,0.247748945395
11433,57100.5948005,957.369631846,11615,262,310,957.369594243,57100.5873217,1.31085435548
11434,10865.703305,866.219740888,10969,170,310,866.219820556,10865.7087972,0.249443348488
11435,843030.39595,9093.81296678,11559,193,310,9093.81293646,843030.396049,19.3533922907
11436,101203.9311,1396.29683717,11789,212,310,1396.29677549,101203.931696,2.32333187586
11437,101323.849654,1937.86109426,11435,336,310,1937.86105087,101323.850741,2.32608484934
11438,69061.7166429,4178.53851882,11860,241,310,4178.53859254,69061.7275732,1.58544545044
11439,11496.356524,643.078110026,11349,613,310,643.078036009,11496.3602775,0.263921172247
11440,1033166.44879,9310.32041607,11216,793,310,9310.32063265,1033166.4682,23.7183333534
11441,1258305.79649,7753.65164291,11053,79,310,7753.65166376,1258305.80085,28.8868419213
11442,571903.886226,3171.62028137,11119,153,310,3171.62035658,571903.87856,13.1291590033
11443,79896.2005715,2126.80010159,11616,1378,310,2126.80002574,79896.1863758,1.83417139489
11444,168818.625,2023.00511914,11560,0,0,2023.00511667,168818.612708,3.8755575754
11445,62900.7012,1086.64519107,10970,1525,310,1086.64521456,62900.7043703,1.44400725376
11446,44005.5729485,802.688422139,11350,614,310,802.688381698,44005.5664919,1.0102328401
11447,9536.01082652,712.399366977,11861,2081,310,712.399394037,9536.01122817,0.218917570531
11448,136358.199921,1559.30542436,11790,1492,310,1559.30530082,136358.211189,3.13036631366
11449,32618.7684695,1362.23943157,11436,0,0,1362.23959212,32618.7643075,0.748826785651
11450,56714.882718,2177.1203865,11217,93,310,2177.12041139,56714.8950568,1.30200004401
11451,3559.64714749,261.371355715,11054,43,310,261.371328471,3559.64500713,0.0817185318126
11452,11147.901746,505.096011734,11437,147,310,505.096024901,11147.9042551,0.2559216907
11453,1670651.38661,8063.07468358,11351,957,310,8063.07477115,1670651.36918,38.3530314923
11454,512571.351379,4040.05708353,11561,1005,310,4040.05709709,512571.354049,11.7670662153
11455,68804.9547624,1297.98871697,11617,2496,310,1297.98872959,68804.948739,1.57955059595
11456,58115.369755,1073.54377285,11120,61,310,1073.54376803,58115.3655699,1.3341505517
11457,22499.296575,628.810816837,11862,2367,310,628.810904343,22499.3019402,0.51651496643
11458,265932.75217,4960.23086588,10971,160,310,4960.23097009,265932.773643,6.10500085806
11459,104971.382851,4350.90904405,11791,48,310,4350.90903969,104971.395447,2.40982128866
11460,157569.847688,1757.4579464,11218,0,0,1757.45791372,157569.84623,3.61732039741
11461,2083884.68778,9810.10643402,11055,50,310,9810.10657609,2083884.69337,47.8396012152
11462,646706.464409,3164.32992912,11438,1356,310,3164.32995589,646706.46425,14.8463969487
11463,31925.085356,1183.05561905,11121,799,310,1183.05557696,31925.0861678,0.732902063097
11464,205663.009505,2519.93945991,11863,2082,310,2519.9394811,205663.022629,4.72139222413
11465,70807.625655,1865.82821249,11352,104,310,1865.82834773,70807.6370416,1.62552617707
11466,74983.0247155,2159.54335843,11618,996,310,2159.54335534,74983.0344199,1.72138049479
11467,127317.68,1548.72264827,10972,36,310,1548.72267045,127317.682212,2.92282349597
11468,316160.026042,5743.76400171,11562,0,0,5743.76403517,316160.050184,7.25806507869
11469,485976.180179,2998.97377312,11864,264,310,2998.97371685,485976.160185,11.1565221326
11470,72787.1736324,1795.65688204,11792,1475,310,1795.65685754,72787.1667346,1.67097010753
11471,21584.9865845,1092.05963531,11219,1261,310,1092.05960155,21584.9939879,0.495525260057
11472,68860.9283685,1571.46263508,11122,1136,310,1571.46259494,68860.9250226,1.58083563974
11473,36775.2976845,1776.89046808,11619,155,310,1776.89053654,36775.3023336,0.844248150488
11474,2444318.17029,12178.936632,11056,1278,310,12178.936581,2444318.17451,56.1140484806
11475,23990.310028,2238.94613132,11353,1335,310,2238.94607759,23990.3052606,0.550743829709
11476,4699693.33148,31650.4742729,11439,1381,310,31650.4742716,4699693.4074,107.890546516
11477,14062.7698175,1158.86210652,11563,195,310,1158.86214957,14062.7667285,0.322837993106
11478,99229.6102,3246.26090484,11865,246,310,3246.26095439,99229.6191483,2.27800771506
11479,32809.42,914.637637314,10973,38,310,914.637569557,32809.4233416,0.753203732316
11480,435328.848566,4374.76764299,11793,2497,310,4374.76772259,435328.844958,9.99381511201
11481,3939.39847,295.855093366,11220,0,0,295.855148524,3939.40446176,0.0904366441557
11482,21801.5419605,887.184229458,11123,1255,310,887.184280327,21801.5437372,0.500496578138
11483,4725.85356851,254.956400404,11564,65,310,254.956439048,4725.8541788,0.108491117591
11484,651861.839238,3844.53111451,11620,1858,310,3844.53126709,651861.803294,14.9647477215
11485,70127.240386,1982.14834224,11354,296,310,1982.14834414,70127.2401636,1.60990635155
11486,220945.973309,4443.34898205,12170,2132,310,4443.34897944,220945.975394,5.0722419463
11487,54401.6321985,1833.23584641,11866,2069,310,1833.23598743,54401.6294106,1.24889455964
11488,481486.159758,4337.16069924,11057,808,310,4337.16068089,481486.176643,11.0534458814
11489,167366.557847,2258.00158894,11565,459,310,2258.00161828,167366.561809,3.84222294026
11490,208860.84375,2124.62103469,11440,158,310,2124.62097384,208860.842535,4.79480436135
11491,119384.134998,2854.58942421,11221,35,310,2854.58947204,119384.130101,2.74069347196
11492,6127.141664,292.330056889,11124,1426,310,292.329994351,6127.14100775,0.14066036539
11493,52516.4610185,1060.23257227,11621,2515,310,1060.23259965,52516.4723217,1.20561713472
11494,104680.84375,1773.95810289,11355,112,310,1773.95805948,104680.829773,2.40315079196
11495,173145.489293,6461.24068441,11794,1457,310,6461.24073882,173145.473246,3.97488902273
